id_viaje,vehiculo_id,tipo_vehiculo,fecha,mes,hora_salida,hora_llegada_real,hora_llegada_estimada,distancia_km,numero_entregas,combustible_litros,estado_viaje,tiempo_entrega_horas,tiempo_estimado_horas,diferencia_tiempo_horas,cumplimiento,costo_combustible_usd
VIAJE-5148,VH-106,Camión ligero,2025-02-17,2025-02,07:45:00,05:30:50,01:50:57,1379.95,6,358.79,Completado,21.76,18.1,3.66,Retrasado,304.97
VIAJE-5149,VH-112,Furgoneta,2025-06-10,2025-06,14:12:00,14:05:52,14:51:14,905.54,4,260.08,Completado,23.9,0.65,23.25,Retrasado,221.07
VIAJE-5150,VH-123,Camión ligero,2025-04-24,2025-04,08:32:00,10:49:25,10:39:39,84.82,2,36.1,Cancelado,2.29,2.13,0.16000000000000014,Retrasado,30.68
VIAJE-5151,VH-106,Camión ligero,2025-01-20,2025-01,09:11:00,02:13:10,22:03:49,2472.5,2,932.28,Cancelado,17.04,12.88,4.159999999999998,Retrasado,792.44
VIAJE-5152,VH-109,Tráiler,2025-05-10,2025-05,10:13:00,07:50:12,06:09:19,1361.6,6,342.3,Completado,21.62,19.94,1.6799999999999997,Retrasado,290.96
VIAJE-5153,VH-109,Camión pesado,2025-01-17,2025-01,06:04:00,06:47:13,07:40:33,1634.21,1,675.81,Completado,0.72,1.61,-0.8900000000000001,A tiempo,574.44
VIAJE-5154,VH-121,Tráiler,2025-01-04,2025-01,07:20:00,12:23:15,14:06:51,1936.57,3,718.66,Completado,5.05,6.78,-1.7300000000000004,A tiempo,610.86
VIAJE-5155,VH-118,Furgoneta,2025-03-23,2025-03,13:22:00,01:30:27,23:20:30,1778.78,4,618.69,Cancelado,12.14,9.97,2.17,Retrasado,525.89
VIAJE-5156,VH-123,Camión pesado,2025-02-28,2025-02,08:02:00,17:48:47,16:01:59,1567.02,4,641.3,Retrasado,9.78,8.0,1.7799999999999994,Retrasado,545.1
VIAJE-5157,VH-114,Tráiler,2025-04-26,2025-04,08:09:00,20:05:29,00:07:02,1632.56,1,665.52,Retrasado,11.94,15.97,-4.030000000000001,A tiempo,565.69
VIAJE-5158,VH-120,Camión pesado,2025-04-13,2025-04,11:00:00,08:58:53,06:40:49,1378.16,2,605.3,Completado,21.98,19.68,2.3000000000000007,Retrasado,514.5
VIAJE-5159,VH-103,Camión ligero,2025-04-11,2025-04,13:09:00,03:36:39,03:08:36,548.22,4,170.33,Cancelado,14.46,13.99,0.47000000000000064,Retrasado,144.78
VIAJE-5160,VH-108,Camión pesado,2025-02-18,2025-02,13:38:00,00:55:29,00:47:27,1669.79,2,639.79,Completado,11.29,11.16,0.129999999999999,Retrasado,543.82
VIAJE-5161,VH-103,Camión ligero,2025-03-24,2025-03,13:38:00,04:56:31,06:20:11,603.26,4,201.05,Completado,15.31,16.7,-1.3899999999999988,A tiempo,170.89
VIAJE-5162,VH-109,Camión pesado,2025-03-28,2025-03,10:43:00,17:10:00,13:46:53,1658.47,5,508.12,Completado,6.45,3.06,3.39,Retrasado,431.9
VIAJE-5163,VH-122,Camión pesado,2025-04-05,2025-04,13:04:00,15:52:52,15:38:09,126.1,2,39.75,Completado,2.81,2.57,0.2400000000000002,Retrasado,33.79
VIAJE-5164,VH-110,Tráiler,2025-03-13,2025-03,14:21:00,18:54:07,22:20:39,1234.66,2,547.07,Cancelado,4.55,7.99,-3.4400000000000004,A tiempo,465.01
VIAJE-5165,VH-107,Camión pesado,2025-03-05,2025-03,13:36:00,13:12:31,15:54:18,726.58,5,237.47,Completado,23.61,2.31,21.3,Retrasado,201.85
VIAJE-5166,VH-119,Furgoneta,2025-01-21,2025-01,14:31:00,13:48:01,12:09:57,1537.13,6,522.47,Completado,23.28,21.65,1.6300000000000026,Retrasado,444.1
VIAJE-5167,VH-124,Furgoneta,2025-02-06,2025-02,11:54:00,01:40:36,03:11:06,1849.18,2,583.31,Cancelado,13.78,15.29,-1.5099999999999998,A tiempo,495.81
VIAJE-5168,VH-115,Camión pesado,2025-03-11,2025-03,11:31:00,10:50:23,06:34:53,2564.48,5,1056.94,Completado,23.32,19.06,4.260000000000002,Retrasado,898.4
VIAJE-5169,VH-119,Camión ligero,2025-03-17,2025-03,06:47:00,01:28:58,22:41:46,2175.12,5,887.76,Retrasado,18.7,15.91,2.789999999999999,Retrasado,754.6
VIAJE-5170,VH-122,Camión ligero,2025-03-18,2025-03,10:13:00,18:50:36,19:12:57,267.53,6,89.43,Completado,8.63,9.0,-0.3699999999999992,A tiempo,76.02
VIAJE-5171,VH-114,Camión pesado,2025-04-25,2025-04,12:35:00,21:48:15,20:43:09,440.45,3,134.21,Completado,9.22,8.14,1.08,Retrasado,114.08
VIAJE-5172,VH-106,Tráiler,2025-03-14,2025-03,08:37:00,16:31:45,15:28:00,539.99,1,170.26,Retrasado,7.91,6.85,1.0600000000000005,Retrasado,144.72
VIAJE-5173,VH-111,Camión pesado,2025-03-22,2025-03,12:35:00,15:45:17,15:39:19,150.23,3,47.37,Completado,3.17,3.07,0.10000000000000009,Retrasado,40.26
VIAJE-5174,VH-120,Furgoneta,2025-03-24,2025-03,06:56:00,08:28:18,05:39:05,1504.51,6,395.35,Completado,1.54,22.72,-21.18,A tiempo,336.05
VIAJE-5175,VH-104,Camión pesado,2025-01-27,2025-01,14:10:00,11:24:44,17:49:24,1782.7,3,566.24,Retrasado,21.25,3.66,17.59,Retrasado,481.3
VIAJE-5176,VH-110,Camión ligero,2025-05-07,2025-05,12:34:00,17:25:32,17:42:33,226.69,4,81.52,Completado,4.86,5.14,-0.27999999999999936,A tiempo,69.29
VIAJE-5177,VH-106,Tráiler,2025-02-10,2025-02,07:48:00,03:43:31,21:52:53,1775.92,2,686.76,Completado,19.93,14.08,5.85,Retrasado,583.75
VIAJE-5178,VH-101,Camión pesado,2025-05-03,2025-05,06:02:00,18:06:26,19:45:12,474.59,2,131.72,Completado,12.07,13.72,-1.6500000000000004,A tiempo,111.96
VIAJE-5179,VH-110,Tráiler,2025-06-12,2025-06,12:01:00,13:29:16,14:47:03,1059.24,1,412.49,Cancelado,1.47,2.77,-1.3,A tiempo,350.62
VIAJE-5180,VH-102,Camión ligero,2025-02-21,2025-02,06:13:00,18:46:26,19:32:03,623.58,3,228.43,Completado,12.56,13.32,-0.7599999999999998,A tiempo,194.17
VIAJE-5181,VH-116,Camión pesado,2025-04-12,2025-04,09:09:00,11:48:59,12:47:56,1776.21,6,538.42,Completado,2.67,3.65,-0.98,A tiempo,457.66
VIAJE-5182,VH-116,Tráiler,2025-02-10,2025-02,09:48:00,15:45:01,19:19:33,1299.23,3,426.83,Completado,5.95,9.53,-3.579999999999999,A tiempo,362.81
VIAJE-5183,VH-114,Camión ligero,2025-04-25,2025-04,14:49:00,11:28:42,10:46:50,772.61,1,209.64,Completado,20.66,19.96,0.6999999999999993,Retrasado,178.19
VIAJE-5184,VH-106,Furgoneta,2025-06-22,2025-06,09:56:00,15:13:23,11:18:26,1234.12,4,463.07,Cancelado,5.29,1.37,3.92,Retrasado,393.61
VIAJE-5185,VH-108,Camión pesado,2025-05-11,2025-05,06:19:00,08:53:06,08:39:32,162.29,3,71.3,Retrasado,2.57,2.34,0.22999999999999998,Retrasado,60.6
VIAJE-5186,VH-123,Furgoneta,2025-04-28,2025-04,12:38:00,01:18:38,01:58:48,2451.26,4,752.7,Completado,12.68,13.35,-0.6699999999999999,A tiempo,639.8
VIAJE-5187,VH-102,Camión ligero,2025-01-01,2025-01,06:39:00,10:57:04,11:30:22,130.97,3,40.69,Retrasado,4.3,4.86,-0.5600000000000005,A tiempo,34.59
VIAJE-5188,VH-123,Camión pesado,2025-01-25,2025-01,06:23:00,18:17:15,19:09:04,447.97,4,145.4,Completado,11.9,12.77,-0.8699999999999992,A tiempo,123.59
VIAJE-5189,VH-113,Camión ligero,2025-03-18,2025-03,06:57:00,14:28:24,15:26:39,268.39,4,114.73,Completado,7.52,8.49,-0.9700000000000006,A tiempo,97.52
VIAJE-5190,VH-103,Camión ligero,2025-05-02,2025-05,08:00:00,15:10:44,15:58:31,423.51,4,154.99,Cancelado,7.18,7.98,-0.8000000000000007,A tiempo,131.74
VIAJE-5191,VH-108,Furgoneta,2025-01-06,2025-01,13:04:00,00:42:45,23:37:00,1287.95,1,419.21,Completado,11.65,10.55,1.0999999999999996,Retrasado,356.33
VIAJE-5192,VH-115,Tráiler,2025-04-30,2025-04,12:11:00,10:56:13,13:08:01,2481.24,1,1096.42,Completado,22.75,0.95,21.8,Retrasado,931.96
VIAJE-5193,VH-122,Furgoneta,2025-05-03,2025-05,09:51:00,00:08:42,23:00:28,812.67,2,275.98,Completado,14.29,13.16,1.129999999999999,Retrasado,234.58
VIAJE-5194,VH-120,Camión ligero,2025-05-25,2025-05,12:35:00,10:22:55,13:20:38,2268.92,2,904.18,Completado,21.8,0.76,21.04,Retrasado,768.55
VIAJE-5195,VH-111,Camión ligero,2025-06-03,2025-06,11:29:00,03:14:10,05:07:39,2058.55,3,667.49,Cancelado,15.75,17.64,-1.8900000000000006,A tiempo,567.37
VIAJE-5196,VH-117,Camión pesado,2025-03-24,2025-03,11:26:00,21:26:08,22:53:11,460.82,4,185.92,Completado,10.0,11.45,-1.4499999999999993,A tiempo,158.03
VIAJE-5197,VH-121,Tráiler,2025-06-22,2025-06,14:26:00,09:00:30,07:37:59,878.02,5,243.68,Completado,18.57,17.2,1.370000000000001,Retrasado,207.13
VIAJE-5198,VH-120,Tráiler,2025-04-26,2025-04,14:55:00,00:12:43,00:16:32,2183.84,3,921.45,Completado,9.3,9.36,-0.05999999999999872,A tiempo,783.23
VIAJE-5199,VH-119,Furgoneta,2025-05-19,2025-05,08:54:00,23:38:30,03:24:55,1378.47,2,453.89,Retrasado,14.74,18.52,-3.7799999999999994,A tiempo,385.81
VIAJE-5200,VH-103,Camión ligero,2025-05-14,2025-05,07:36:00,09:47:09,10:04:33,147.28,6,58.61,Completado,2.19,2.48,-0.29000000000000004,A tiempo,49.82
VIAJE-5201,VH-115,Camión ligero,2025-03-25,2025-03,11:35:00,08:40:55,04:52:52,2296.64,4,735.45,Retrasado,21.1,17.3,3.8000000000000007,Retrasado,625.13
VIAJE-5202,VH-122,Camión ligero,2025-02-27,2025-02,13:09:00,05:31:48,08:08:56,2657.39,2,1139.05,Cancelado,16.38,19.0,-2.620000000000001,A tiempo,968.19
VIAJE-5203,VH-103,Tráiler,2025-02-06,2025-02,07:44:00,05:26:18,02:44:07,1813.27,4,529.2,Completado,21.7,19.0,2.6999999999999993,Retrasado,449.82
VIAJE-5204,VH-106,Camión ligero,2025-01-05,2025-01,06:18:00,13:52:10,12:53:45,283.31,6,85.19,Completado,7.57,6.6,0.9700000000000006,Retrasado,72.41
VIAJE-5205,VH-113,Furgoneta,2025-06-19,2025-06,12:00:00,22:05:58,20:49:12,1432.48,4,445.15,Cancelado,10.1,8.82,1.2799999999999994,Retrasado,378.38
VIAJE-5206,VH-118,Tráiler,2025-06-12,2025-06,06:43:00,07:19:04,06:13:19,769.06,3,231.61,Retrasado,0.6,23.51,-22.91,A tiempo,196.87
VIAJE-5207,VH-112,Camión ligero,2025-04-19,2025-04,11:43:00,12:16:15,15:40:47,763.47,1,306.77,Completado,0.55,3.96,-3.41,A tiempo,260.75
VIAJE-5208,VH-115,Furgoneta,2025-05-20,2025-05,07:05:00,20:22:16,22:03:17,840.13,6,286.43,Completado,13.29,14.97,-1.6800000000000015,A tiempo,243.47
VIAJE-5209,VH-107,Tráiler,2025-01-09,2025-01,11:19:00,14:44:14,12:24:20,1594.84,4,529.68,Completado,3.42,1.09,2.33,Retrasado,450.23
VIAJE-5210,VH-121,Camión pesado,2025-06-01,2025-06,06:59:00,08:16:22,07:59:36,828.59,2,322.67,Retrasado,1.29,1.01,0.28,Retrasado,274.27
VIAJE-5211,VH-117,Camión ligero,2025-03-06,2025-03,07:44:00,09:30:11,07:54:21,952.37,4,269.09,Completado,1.77,0.17,1.6,Retrasado,228.73
VIAJE-5212,VH-119,Furgoneta,2025-04-20,2025-04,07:43:00,16:50:14,16:47:18,579.11,2,173.62,Retrasado,9.12,9.07,0.049999999999998934,Retrasado,147.58
VIAJE-5213,VH-124,Camión pesado,2025-04-07,2025-04,06:19:00,16:43:11,16:58:50,453.61,6,158.16,Retrasado,10.4,10.66,-0.2599999999999998,A tiempo,134.44
VIAJE-5214,VH-122,Camión ligero,2025-01-26,2025-01,08:08:00,16:12:19,16:21:26,558.19,5,188.46,Completado,8.07,8.22,-0.15000000000000036,A tiempo,160.19
VIAJE-5215,VH-122,Tráiler,2025-01-06,2025-01,14:57:00,00:51:55,00:02:14,1878.68,1,482.27,Retrasado,9.92,9.09,0.8300000000000001,Retrasado,409.93
VIAJE-5216,VH-117,Tráiler,2025-01-18,2025-01,07:05:00,21:10:15,21:03:49,957.21,3,336.39,Completado,14.09,13.98,0.10999999999999943,Retrasado,285.93
VIAJE-5217,VH-104,Camión ligero,2025-01-07,2025-01,08:05:00,12:19:21,13:40:37,1597.94,4,573.95,Cancelado,4.24,5.59,-1.3499999999999996,A tiempo,487.86
VIAJE-5218,VH-108,Tráiler,2025-01-18,2025-01,08:37:00,05:37:35,03:45:03,1100.63,2,341.27,Retrasado,21.01,19.13,1.8800000000000026,Retrasado,290.08
VIAJE-5219,VH-100,Furgoneta,2025-01-16,2025-01,14:50:00,17:23:34,17:27:31,130.5,3,32.86,Completado,2.56,2.63,-0.06999999999999984,A tiempo,27.93
VIAJE-5220,VH-110,Camión pesado,2025-05-03,2025-05,09:12:00,17:44:44,13:49:51,1599.0,2,523.79,Cancelado,8.55,4.63,3.920000000000001,Retrasado,445.22
VIAJE-5221,VH-102,Camión pesado,2025-06-20,2025-06,08:54:00,10:21:14,10:11:00,1640.44,1,734.87,Completado,1.45,1.28,0.16999999999999993,Retrasado,624.64
VIAJE-5222,VH-118,Camión pesado,2025-03-05,2025-03,12:53:00,19:39:43,18:47:51,2077.69,3,832.06,Completado,6.78,5.91,0.8700000000000001,Retrasado,707.25
VIAJE-5223,VH-110,Tráiler,2025-01-08,2025-01,09:42:00,21:07:07,22:14:59,1591.98,4,674.02,Completado,11.42,12.55,-1.1300000000000008,A tiempo,572.92
VIAJE-5224,VH-115,Tráiler,2025-06-15,2025-06,08:15:00,13:48:10,13:12:24,1226.6,1,314.23,Completado,5.55,4.96,0.5899999999999999,Retrasado,267.1
VIAJE-5225,VH-117,Camión ligero,2025-02-07,2025-02,06:23:00,21:08:35,22:30:06,608.6,6,263.78,Completado,14.76,16.12,-1.3600000000000012,A tiempo,224.21
VIAJE-5226,VH-117,Furgoneta,2025-03-20,2025-03,13:32:00,13:58:17,14:37:41,1473.54,6,533.48,Cancelado,0.44,1.09,-0.6500000000000001,A tiempo,453.46
VIAJE-5227,VH-119,Camión pesado,2025-05-01,2025-05,11:05:00,20:53:19,21:03:40,2332.89,5,877.8,Completado,9.81,9.98,-0.16999999999999993,A tiempo,746.13
VIAJE-5228,VH-120,Furgoneta,2025-03-11,2025-03,10:38:00,12:15:18,15:23:06,1089.49,3,395.71,Completado,1.62,4.75,-3.13,A tiempo,336.35
VIAJE-5229,VH-109,Camión pesado,2025-03-27,2025-03,14:43:00,11:38:50,12:42:46,848.88,4,244.2,Cancelado,20.93,22.0,-1.0700000000000003,A tiempo,207.57
VIAJE-5230,VH-104,Furgoneta,2025-02-18,2025-02,11:45:00,14:43:03,15:22:44,1155.45,4,328.94,Completado,2.97,3.63,-0.6599999999999997,A tiempo,279.6
VIAJE-5231,VH-120,Camión pesado,2025-02-22,2025-02,11:11:00,05:59:52,02:43:50,2670.91,3,926.45,Completado,18.81,15.55,3.259999999999998,Retrasado,787.48
VIAJE-5232,VH-118,Tráiler,2025-05-18,2025-05,11:09:00,00:52:02,02:47:13,451.06,1,186.12,Retrasado,13.72,15.64,-1.92,A tiempo,158.2
VIAJE-5233,VH-100,Camión ligero,2025-02-18,2025-02,10:59:00,11:45:21,12:22:37,1669.42,5,509.87,Cancelado,0.77,1.39,-0.6199999999999999,A tiempo,433.39
VIAJE-5234,VH-113,Camión pesado,2025-03-10,2025-03,06:27:00,13:20:35,13:07:26,1531.76,1,501.46,Completado,6.89,6.67,0.21999999999999975,Retrasado,426.24
VIAJE-5235,VH-104,Camión pesado,2025-02-01,2025-02,11:48:00,02:39:35,00:03:51,1250.51,1,449.81,Completado,14.86,12.26,2.5999999999999996,Retrasado,382.34
VIAJE-5236,VH-104,Camión ligero,2025-06-25,2025-06,12:13:00,16:03:13,15:29:22,216.46,1,68.73,Cancelado,3.84,3.27,0.5699999999999998,Retrasado,58.42
VIAJE-5237,VH-123,Furgoneta,2025-03-14,2025-03,12:15:00,00:51:08,01:48:15,689.76,5,300.44,Completado,12.6,13.55,-0.9500000000000011,A tiempo,255.37
VIAJE-5238,VH-107,Camión pesado,2025-01-06,2025-01,14:37:00,07:11:08,05:42:36,642.79,4,239.93,Completado,16.57,15.09,1.4800000000000004,Retrasado,203.94
VIAJE-5239,VH-102,Furgoneta,2025-05-05,2025-05,07:06:00,20:25:29,20:15:46,616.36,2,174.51,Completado,13.32,13.16,0.16000000000000014,Retrasado,148.33
VIAJE-5240,VH-107,Furgoneta,2025-01-28,2025-01,06:15:00,15:07:24,18:34:15,1558.45,5,528.68,Completado,8.87,12.32,-3.450000000000001,A tiempo,449.38
VIAJE-5241,VH-103,Camión ligero,2025-04-15,2025-04,13:28:00,22:23:03,23:03:18,584.33,5,148.77,Completado,8.92,9.59,-0.6699999999999999,A tiempo,126.45
VIAJE-5242,VH-106,Tráiler,2025-04-22,2025-04,14:21:00,07:09:56,06:36:00,840.13,5,284.33,Completado,16.82,16.25,0.5700000000000003,Retrasado,241.68
VIAJE-5243,VH-111,Camión pesado,2025-01-20,2025-01,12:10:00,02:25:04,00:44:02,1464.46,3,446.41,Completado,14.25,12.57,1.6799999999999997,Retrasado,379.45
VIAJE-5244,VH-107,Tráiler,2025-06-03,2025-06,13:01:00,22:35:43,00:35:08,1763.97,6,600.54,Completado,9.58,11.57,-1.9900000000000002,A tiempo,510.46
VIAJE-5245,VH-112,Furgoneta,2025-04-03,2025-04,12:01:00,12:36:02,09:34:22,1449.65,4,436.32,Completado,0.58,21.56,-20.98,A tiempo,370.87
VIAJE-5246,VH-108,Furgoneta,2025-03-08,2025-03,13:10:00,22:55:10,22:58:11,625.61,6,222.83,Completado,9.75,9.8,-0.05000000000000071,A tiempo,189.41
VIAJE-5247,VH-101,Tráiler,2025-04-04,2025-04,06:48:00,19:18:52,17:47:03,729.41,2,283.79,Completado,12.51,10.98,1.5299999999999994,Retrasado,241.22
VIAJE-5248,VH-108,Camión ligero,2025-05-15,2025-05,10:28:00,19:19:19,18:44:01,315.83,4,136.82,Completado,8.86,8.27,0.5899999999999999,Retrasado,116.3
VIAJE-5249,VH-113,Furgoneta,2025-02-12,2025-02,14:04:00,02:43:48,03:00:21,426.64,1,173.48,Completado,12.66,12.94,-0.27999999999999936,A tiempo,147.46
VIAJE-5250,VH-109,Tráiler,2025-04-19,2025-04,08:15:00,11:02:25,11:13:05,191.01,5,50.33,Completado,2.79,2.97,-0.18000000000000016,A tiempo,42.78
VIAJE-5251,VH-108,Camión pesado,2025-05-17,2025-05,07:49:00,07:05:36,04:51:04,1406.71,6,501.82,Completado,23.28,21.03,2.25,Retrasado,426.55
VIAJE-5252,VH-107,Camión ligero,2025-03-25,2025-03,08:49:00,23:20:39,23:21:49,908.44,5,237.44,Completado,14.53,14.55,-0.02000000000000135,A tiempo,201.82
VIAJE-5253,VH-105,Camión ligero,2025-05-01,2025-05,08:54:00,16:59:07,17:09:52,521.24,3,159.42,Completado,8.09,8.26,-0.16999999999999993,A tiempo,135.51
VIAJE-5254,VH-114,Camión pesado,2025-01-29,2025-01,09:10:00,16:36:46,21:10:05,1892.45,1,524.55,Completado,7.45,12.0,-4.55,A tiempo,445.87
VIAJE-5255,VH-114,Tráiler,2025-06-23,2025-06,12:35:00,15:29:27,15:13:17,1241.94,5,471.28,Cancelado,2.91,2.64,0.27,Retrasado,400.59
VIAJE-5256,VH-111,Tráiler,2025-03-06,2025-03,14:59:00,11:44:11,09:24:34,1040.28,4,267.65,Completado,20.75,18.43,2.3200000000000003,Retrasado,227.5
VIAJE-5257,VH-119,Furgoneta,2025-03-18,2025-03,07:38:00,03:13:29,01:34:20,1974.83,3,617.94,Completado,19.59,17.94,1.6499999999999986,Retrasado,525.25
VIAJE-5258,VH-124,Camión ligero,2025-02-25,2025-02,12:49:00,20:11:07,22:55:10,1125.73,5,450.12,Completado,7.37,10.1,-2.7299999999999995,A tiempo,382.6
VIAJE-5259,VH-112,Camión pesado,2025-02-06,2025-02,06:57:00,19:23:43,19:01:08,591.91,4,232.37,Completado,12.45,12.07,0.379999999999999,Retrasado,197.51
VIAJE-5260,VH-106,Tráiler,2025-02-03,2025-02,12:03:00,01:20:12,03:01:18,475.95,6,147.11,Completado,13.29,14.97,-1.6800000000000015,A tiempo,125.04
VIAJE-5261,VH-111,Tráiler,2025-04-09,2025-04,12:04:00,17:35:07,18:02:33,1304.47,5,336.69,Retrasado,5.52,5.98,-0.46000000000000085,A tiempo,286.19
VIAJE-5262,VH-102,Furgoneta,2025-03-26,2025-03,09:19:00,05:43:40,01:00:38,1627.13,1,638.19,Completado,20.41,15.69,4.720000000000001,Retrasado,542.46
VIAJE-5263,VH-101,Camión ligero,2025-05-11,2025-05,09:40:00,11:38:12,10:20:37,804.18,4,299.63,Completado,1.97,0.68,1.29,Retrasado,254.69
VIAJE-5264,VH-119,Furgoneta,2025-03-14,2025-03,11:03:00,01:54:22,04:55:10,2075.89,4,698.91,Cancelado,14.86,17.87,-3.0100000000000016,A tiempo,594.07
VIAJE-5265,VH-101,Camión ligero,2025-02-09,2025-02,12:21:00,20:44:18,22:03:07,1541.51,6,429.76,Completado,8.39,9.7,-1.3099999999999987,A tiempo,365.3
VIAJE-5266,VH-102,Tráiler,2025-03-12,2025-03,12:14:00,16:09:37,15:48:01,165.39,2,60.18,Retrasado,3.93,3.57,0.3600000000000003,Retrasado,51.15
VIAJE-5267,VH-104,Tráiler,2025-05-21,2025-05,10:58:00,22:39:18,23:54:47,813.99,2,246.72,Retrasado,11.69,12.95,-1.2599999999999998,A tiempo,209.71
VIAJE-5268,VH-102,Camión pesado,2025-04-30,2025-04,08:59:00,17:55:24,17:31:27,1138.72,6,489.51,Cancelado,8.94,8.54,0.40000000000000036,Retrasado,416.08
VIAJE-5269,VH-123,Furgoneta,2025-05-01,2025-05,10:36:00,14:17:38,12:53:12,1815.82,6,695.44,Cancelado,3.69,2.29,1.4,Retrasado,591.12
VIAJE-5270,VH-104,Furgoneta,2025-06-02,2025-06,09:14:00,00:43:12,22:41:04,1869.9,3,657.77,Retrasado,15.49,13.45,2.040000000000001,Retrasado,559.1
VIAJE-5271,VH-123,Tráiler,2025-01-14,2025-01,10:51:00,04:33:13,05:14:31,1428.77,2,598.51,Completado,17.7,18.39,-0.6900000000000013,A tiempo,508.73
VIAJE-5272,VH-107,Tráiler,2025-02-09,2025-02,07:44:00,10:40:29,09:51:55,1199.43,6,435.77,Completado,2.94,2.13,0.81,Retrasado,370.4
VIAJE-5273,VH-102,Camión pesado,2025-02-11,2025-02,13:59:00,22:28:33,21:50:54,1982.0,1,818.59,Completado,8.49,7.87,0.6200000000000001,Retrasado,695.8
VIAJE-5274,VH-113,Tráiler,2025-01-08,2025-01,11:23:00,18:49:18,19:46:35,293.28,4,96.57,Completado,7.44,8.39,-0.9500000000000002,A tiempo,82.08
VIAJE-5275,VH-112,Tráiler,2025-03-02,2025-03,10:15:00,16:20:10,17:13:14,1101.03,2,405.94,Completado,6.09,6.97,-0.8799999999999999,A tiempo,345.05
VIAJE-5276,VH-103,Camión ligero,2025-01-22,2025-01,06:09:00,09:00:25,12:30:24,1334.95,1,545.62,Completado,2.86,6.36,-3.5000000000000004,A tiempo,463.78
VIAJE-5277,VH-101,Camión ligero,2025-05-01,2025-05,08:02:00,16:10:24,16:36:36,564.51,3,244.78,Completado,8.14,8.58,-0.4399999999999995,A tiempo,208.06
VIAJE-5278,VH-121,Camión ligero,2025-01-11,2025-01,08:57:00,01:11:57,23:09:47,552.46,5,142.48,Completado,16.25,14.21,2.039999999999999,Retrasado,121.11
VIAJE-5279,VH-106,Camión pesado,2025-04-11,2025-04,13:06:00,03:23:49,01:33:36,595.58,5,221.88,Completado,14.3,12.46,1.8399999999999999,Retrasado,188.6
VIAJE-5280,VH-102,Tráiler,2025-06-05,2025-06,10:10:00,17:45:57,17:43:55,1832.69,1,540.2,Completado,7.6,7.57,0.02999999999999936,Retrasado,459.17
VIAJE-5281,VH-101,Tráiler,2025-03-28,2025-03,08:44:00,08:28:32,07:05:48,1142.02,5,434.76,Retrasado,23.74,22.36,1.379999999999999,Retrasado,369.55
VIAJE-5282,VH-113,Camión pesado,2025-03-21,2025-03,11:13:00,00:17:16,22:28:17,469.9,2,123.0,Completado,13.07,11.25,1.8200000000000003,Retrasado,104.55
VIAJE-5283,VH-104,Camión ligero,2025-04-25,2025-04,08:09:00,19:23:50,21:22:56,1455.68,3,532.57,Retrasado,11.25,13.23,-1.9800000000000004,A tiempo,452.68
VIAJE-5284,VH-113,Tráiler,2025-02-01,2025-02,14:46:00,19:47:58,23:14:42,1959.64,2,747.09,Completado,5.03,8.48,-3.45,A tiempo,635.03
VIAJE-5285,VH-105,Tráiler,2025-02-19,2025-02,11:04:00,15:18:59,15:10:32,270.49,3,111.58,Retrasado,4.25,4.11,0.13999999999999968,Retrasado,94.84
VIAJE-5286,VH-121,Tráiler,2025-03-24,2025-03,13:08:00,04:39:33,03:44:18,2364.1,6,739.86,Cancelado,15.53,14.61,0.9199999999999999,Retrasado,628.88
VIAJE-5287,VH-122,Camión pesado,2025-01-02,2025-01,08:16:00,05:23:36,03:09:48,1045.27,3,446.17,Completado,21.13,18.9,2.2300000000000004,Retrasado,379.24
VIAJE-5288,VH-116,Tráiler,2025-03-13,2025-03,09:46:00,20:04:12,20:28:36,324.95,1,127.47,Cancelado,10.3,10.71,-0.41000000000000014,A tiempo,108.35
VIAJE-5289,VH-111,Furgoneta,2025-01-01,2025-01,07:30:00,20:59:31,17:44:32,2578.37,2,816.06,Cancelado,13.49,10.24,3.25,Retrasado,693.65
VIAJE-5290,VH-108,Tráiler,2025-05-16,2025-05,09:27:00,22:51:24,22:21:04,2216.38,1,872.86,Cancelado,13.41,12.9,0.5099999999999998,Retrasado,741.93
VIAJE-5291,VH-109,Tráiler,2025-01-12,2025-01,10:21:00,13:10:26,13:09:08,151.29,1,64.4,Retrasado,2.82,2.8,0.020000000000000018,Retrasado,54.74
VIAJE-5292,VH-119,Camión pesado,2025-03-22,2025-03,09:28:00,23:38:34,00:59:23,930.82,1,357.14,Cancelado,14.18,15.52,-1.3399999999999999,A tiempo,303.57
VIAJE-5293,VH-108,Tráiler,2025-03-09,2025-03,06:33:00,19:05:38,18:06:42,487.62,4,122.12,Completado,12.54,11.56,0.9799999999999986,Retrasado,103.8
VIAJE-5294,VH-102,Furgoneta,2025-05-18,2025-05,14:26:00,17:11:06,17:25:42,178.16,6,67.35,Completado,2.75,3.0,-0.25,A tiempo,57.25
VIAJE-5295,VH-124,Camión ligero,2025-05-08,2025-05,09:34:00,17:59:09,21:26:27,1345.47,1,585.45,Retrasado,8.42,11.87,-3.4499999999999993,A tiempo,497.63
VIAJE-5296,VH-117,Furgoneta,2025-02-15,2025-02,14:41:00,01:53:42,01:19:09,643.6,1,192.51,Retrasado,11.21,10.64,0.5700000000000003,Retrasado,163.63
VIAJE-5297,VH-100,Camión ligero,2025-02-03,2025-02,10:10:00,18:24:34,15:08:20,1833.74,4,614.83,Completado,8.24,4.97,3.2700000000000005,Retrasado,522.61
