id_viaje,vehiculo_id,tipo_vehiculo,fecha,hora_salida,hora_llegada_real,hora_llegada_estimada,distancia_km,numero_entregas,combustible_litros,estado_viaje
VIAJE-5906,VH-116,Camión ligero,2025-05-01,08:49:00,08:20:37,06:24:53,1421.47,6,387.19,Retrasado
VIAJE-5907,VH-103,Tráiler,2025-01-08,14:44:00,16:17:04,19:55:58,1562.92,4,439.06,Completado
VIAJE-5908,VH-121,Tráiler,2025-03-06,13:31:00,03:09:42,01:20:30,1935.67,4,571.67,Retrasado
VIAJE-5909,VH-113,Camión ligero,2025-01-02,08:51:00,00:02:33,01:01:42,464.85,6,150.27,Completado
VIAJE-5910,VH-114,Camión ligero,2025-01-04,08:41:00,22:30:01,23:44:14,894.31,2,247.72,Retrasado
VIAJE-5911,VH-105,Camión pesado,2025-02-01,12:37:00,16:22:01,16:33:25,261.52,5,85.38,Completado
VIAJE-5912,VH-114,Furgoneta,2025-04-12,13:01:00,08:54:27,08:03:04,948.79,6,320.11,Completado
VIAJE-5913,VH-107,Furgoneta,2025-02-06,07:20:00,11:51:34,12:23:43,156.69,4,64.98,Retrasado
VIAJE-5914,VH-102,Camión ligero,2025-05-03,06:13:00,17:18:26,17:22:58,353.32,6,106.56,Completado
VIAJE-5915,VH-109,Camión pesado,2025-01-29,14:55:00,03:08:04,04:26:13,433.47,5,152.01,Completado
VIAJE-5916,VH-100,Camión ligero,2025-03-19,07:47:00,05:20:14,07:22:04,1344.42,1,421.18,Completado
VIAJE-5917,VH-101,Camión pesado,2025-01-26,11:58:00,17:14:42,17:39:44,258.91,3,101.72,Retrasado
VIAJE-5918,VH-122,Furgoneta,2025-04-14,09:14:00,17:56:58,15:19:33,2206.02,3,794.15,Completado
VIAJE-5919,VH-100,Furgoneta,2025-01-05,07:56:00,20:56:30,18:16:21,2460.45,4,1104.07,Retrasado
VIAJE-5920,VH-116,Tráiler,2025-02-01,11:30:00,00:51:07,01:54:47,580.52,6,245.47,Completado
VIAJE-5921,VH-117,Camión ligero,2025-04-25,13:21:00,04:28:49,02:58:44,1383.63,5,501.65,Cancelado
VIAJE-5922,VH-103,Furgoneta,2025-04-03,10:09:00,05:27:48,06:59:02,1304.73,1,538.1,Retrasado
VIAJE-5923,VH-105,Camión pesado,2025-04-09,06:09:00,21:44:57,23:21:08,650.63,6,210.78,Completado
VIAJE-5924,VH-113,Tráiler,2025-04-30,08:02:00,02:30:21,02:17:17,880.44,1,230.88,Cancelado
VIAJE-5925,VH-114,Camión ligero,2025-04-03,12:51:00,02:58:27,05:04:17,792.29,5,317.33,Retrasado
VIAJE-5926,VH-121,Camión ligero,2025-02-25,07:31:00,00:08:49,21:43:55,1149.95,5,330.2,Retrasado
VIAJE-5927,VH-109,Camión ligero,2025-03-19,14:54:00,07:49:06,07:13:35,818.2,2,231.06,Completado
VIAJE-5928,VH-110,Furgoneta,2025-04-11,14:25:00,13:33:17,14:19:57,3098.87,2,1291.55,Completado
VIAJE-5929,VH-114,Tráiler,2025-04-20,10:08:00,12:36:23,12:44:32,138.76,4,38.68,Completado
VIAJE-5930,VH-122,Camión pesado,2025-03-28,09:46:00,12:59:49,12:19:25,1819.92,4,505.34,Cancelado
VIAJE-5931,VH-104,Camión pesado,2025-05-16,12:46:00,13:56:54,13:14:29,1234.09,1,474.34,Completado
VIAJE-5932,VH-108,Tráiler,2025-06-01,09:11:00,13:49:47,14:12:59,201.59,3,60.87,Completado
VIAJE-5933,VH-100,Camión pesado,2025-05-02,09:36:00,06:50:00,07:26:46,708.19,3,240.7,Completado
VIAJE-5934,VH-124,Camión ligero,2025-03-22,09:43:00,17:54:12,13:38:00,1379.75,4,475.65,Cancelado
VIAJE-5935,VH-114,Tráiler,2025-03-28,11:16:00,20:34:14,21:08:29,595.66,5,152.21,Cancelado
VIAJE-5936,VH-108,Camión pesado,2025-02-16,13:13:00,06:47:27,06:14:07,2493.77,2,726.31,Completado
VIAJE-5937,VH-122,Camión pesado,2025-02-14,08:30:00,15:15:04,15:55:11,408.2,4,155.22,Retrasado
VIAJE-5938,VH-113,Camión ligero,2025-05-06,07:27:00,17:00:41,17:20:47,584.95,2,209.79,Completado
VIAJE-5939,VH-109,Furgoneta,2025-05-22,12:36:00,16:03:32,19:41:01,859.34,2,358.44,Cancelado
VIAJE-5940,VH-100,Camión pesado,2025-05-30,08:11:00,11:32:39,12:02:36,125.06,4,55.88,Cancelado
VIAJE-5941,VH-100,Camión ligero,2025-03-10,08:43:00,05:00:09,02:19:41,1010.61,1,363.09,Completado
VIAJE-5942,VH-114,Tráiler,2025-01-05,09:51:00,09:44:54,08:58:02,2203.45,2,893.95,Completado
VIAJE-5943,VH-121,Camión ligero,2025-01-09,10:37:00,21:44:15,20:40:54,415.82,4,180.2,Retrasado
VIAJE-5944,VH-118,Camión pesado,2025-01-29,13:10:00,17:04:26,21:04:59,1710.74,4,741.05,Completado
VIAJE-5945,VH-117,Camión pesado,2025-05-25,06:47:00,03:04:38,00:24:14,1363.46,3,581.1,Cancelado
VIAJE-5946,VH-123,Furgoneta,2025-01-28,09:47:00,15:36:00,12:32:27,1046.23,6,420.19,Completado
VIAJE-5947,VH-117,Camión ligero,2025-02-10,07:52:00,03:41:49,02:29:53,871.0,1,352.3,Retrasado
VIAJE-5948,VH-101,Camión pesado,2025-04-21,12:28:00,08:38:34,08:21:43,872.52,2,247.13,Completado
VIAJE-5949,VH-111,Camión pesado,2025-05-31,13:16:00,19:56:39,15:33:28,1689.24,3,666.5,Cancelado
VIAJE-5950,VH-117,Tráiler,2025-03-19,06:26:00,18:50:59,22:38:06,2540.0,4,646.02,Completado
VIAJE-5951,VH-117,Camión ligero,2025-06-20,07:36:00,05:45:07,23:28:21,2943.48,5,845.47,Completado
VIAJE-5952,VH-111,Furgoneta,2025-03-02,06:17:00,20:11:58,20:33:12,736.12,1,209.55,Completado
VIAJE-5953,VH-111,Camión pesado,2025-03-05,09:11:00,11:29:06,11:11:10,84.5,3,23.73,Completado
VIAJE-5954,VH-120,Furgoneta,2025-03-30,06:07:00,12:33:12,10:34:41,1801.11,3,737.09,Completado
VIAJE-5955,VH-107,Tráiler,2025-05-29,14:52:00,18:22:05,20:42:22,1441.38,6,540.17,Completado
VIAJE-5956,VH-106,Camión pesado,2025-03-17,09:25:00,05:41:48,23:09:03,2377.13,2,849.78,Completado
VIAJE-5957,VH-118,Camión pesado,2025-02-01,08:53:00,07:18:56,01:36:39,1893.44,3,806.49,Completado
VIAJE-5958,VH-114,Furgoneta,2025-06-03,12:20:00,08:05:10,03:16:51,2383.19,5,622.7,Completado
VIAJE-5959,VH-107,Tráiler,2025-04-13,09:04:00,09:11:53,07:35:24,1022.21,3,268.96,Completado
VIAJE-5960,VH-112,Camión pesado,2025-06-02,10:41:00,16:57:25,16:39:34,239.19,4,106.96,Completado
VIAJE-5961,VH-118,Camión pesado,2025-02-16,12:28:00,17:57:47,17:45:10,215.27,4,84.93,Completado
VIAJE-5962,VH-113,Furgoneta,2025-05-02,11:09:00,19:52:04,17:25:56,1647.27,4,445.71,Completado
VIAJE-5963,VH-122,Camión ligero,2025-06-08,12:07:00,10:45:03,07:23:10,1372.95,1,506.09,Cancelado
VIAJE-5964,VH-108,Furgoneta,2025-02-05,10:03:00,20:50:18,20:21:55,627.95,1,185.91,Completado
VIAJE-5965,VH-111,Camión ligero,2025-03-23,07:17:00,18:56:16,19:13:27,709.49,1,192.28,Completado
VIAJE-5966,VH-121,Camión ligero,2025-05-13,13:31:00,09:42:49,06:32:37,2140.89,2,794.47,Completado
VIAJE-5967,VH-111,Furgoneta,2025-02-03,08:05:00,09:09:44,10:07:39,989.39,3,381.0,Cancelado
VIAJE-5968,VH-103,Camión pesado,2025-01-02,10:49:00,13:46:56,13:43:24,1340.34,4,437.54,Cancelado
VIAJE-5969,VH-106,Camión pesado,2025-03-02,08:37:00,13:44:12,10:12:03,1523.79,3,646.88,Completado
VIAJE-5970,VH-105,Furgoneta,2025-04-30,14:42:00,06:01:56,07:47:45,725.71,1,229.84,Cancelado
VIAJE-5971,VH-111,Camión pesado,2025-05-19,08:49:00,01:33:57,23:43:54,795.42,4,324.3,Completado
VIAJE-5972,VH-123,Furgoneta,2025-04-12,13:08:00,21:25:21,19:32:06,1974.71,3,579.26,Completado
VIAJE-5973,VH-123,Furgoneta,2025-01-21,12:10:00,15:43:02,11:39:21,1016.74,3,275.8,Completado
VIAJE-5974,VH-111,Tráiler,2025-02-13,10:28:00,20:23:00,21:09:30,460.61,5,196.29,Completado
VIAJE-5975,VH-102,Camión pesado,2025-02-11,09:59:00,00:33:56,23:08:37,605.15,5,152.67,Completado
VIAJE-5976,VH-119,Tráiler,2025-04-11,08:53:00,18:47:24,17:45:27,1071.12,4,323.97,Completado
VIAJE-5977,VH-101,Furgoneta,2025-04-21,09:11:00,14:15:14,13:33:11,321.67,6,126.56,Cancelado
VIAJE-5978,VH-102,Camión ligero,2025-01-22,09:15:00,04:18:13,02:27:40,724.65,5,204.4,Retrasado
VIAJE-5979,VH-102,Camión ligero,2025-06-01,09:24:00,02:36:00,08:20:55,2381.09,4,1039.0,Completado
VIAJE-5980,VH-114,Tráiler,2025-06-18,06:20:00,02:43:55,04:15:07,938.54,6,390.61,Completado
VIAJE-5981,VH-115,Tráiler,2025-02-03,12:18:00,00:20:45,22:34:34,614.69,3,224.05,Completado
VIAJE-5982,VH-114,Camión pesado,2025-02-21,10:27:00,16:35:45,15:56:40,387.49,6,114.15,Completado
VIAJE-5983,VH-106,Camión pesado,2025-04-16,07:00:00,14:34:26,12:31:10,1948.2,3,523.35,Retrasado
VIAJE-5984,VH-109,Camión pesado,2025-02-21,07:24:00,01:27:08,23:22:28,1191.41,3,476.29,Retrasado
VIAJE-5985,VH-105,Tráiler,2025-05-01,12:33:00,07:12:09,06:45:57,1269.14,1,493.07,Completado
VIAJE-5986,VH-119,Furgoneta,2025-02-16,06:52:00,21:37:44,21:30:40,695.94,1,293.46,Completado
VIAJE-5987,VH-116,Tráiler,2025-01-06,07:53:00,00:48:35,20:59:19,2242.32,5,695.02,Completado
VIAJE-5988,VH-101,Camión pesado,2025-03-15,14:14:00,12:43:01,09:52:08,914.28,3,319.31,Completado
VIAJE-5989,VH-108,Furgoneta,2025-04-20,11:50:00,22:51:58,22:03:25,694.6,5,252.87,Completado
VIAJE-5990,VH-105,Furgoneta,2025-03-17,14:23:00,02:40:11,01:46:38,1637.97,2,595.51,Completado
VIAJE-5991,VH-122,Tráiler,2025-02-14,09:33:00,07:30:29,08:30:53,1278.93,1,570.21,Completado
VIAJE-5992,VH-119,Furgoneta,2025-02-28,14:55:00,08:25:42,09:41:58,1145.73,4,347.82,Completado
VIAJE-5993,VH-112,Furgoneta,2025-03-02,11:49:00,16:57:18,17:40:04,892.81,1,262.55,Cancelado
VIAJE-5994,VH-102,Furgoneta,2025-06-22,12:03:00,04:04:02,03:38:15,1022.82,6,274.91,Completado
VIAJE-5995,VH-114,Furgoneta,2025-03-12,09:29:00,13:50:23,13:53:42,257.51,1,87.62,Completado
VIAJE-5996,VH-113,Furgoneta,2025-04-17,13:08:00,22:23:14,21:25:51,1513.33,2,658.18,Completado
VIAJE-5997,VH-111,Furgoneta,2025-01-23,14:23:00,05:56:28,00:24:20,2368.01,5,620.33,Retrasado
VIAJE-5998,VH-115,Camión pesado,2025-05-28,07:00:00,20:44:42,22:58:54,1597.48,1,606.98,Cancelado
VIAJE-5999,VH-112,Camión ligero,2025-03-16,09:23:00,06:19:50,05:18:33,1367.69,1,351.91,Completado
VIAJE-6000,VH-114,Furgoneta,2025-04-19,14:15:00,01:58:06,01:45:28,537.35,6,157.01,Retrasado
VIAJE-6001,VH-115,Camión ligero,2025-05-21,08:11:00,19:59:18,00:24:20,1676.59,4,634.55,Completado
VIAJE-6002,VH-119,Camión ligero,2025-05-12,13:32:00,21:17:50,21:19:11,1500.41,2,473.98,Cancelado
VIAJE-6003,VH-101,Tráiler,2025-05-01,09:36:00,06:40:35,07:55:06,889.17,2,345.64,Cancelado
VIAJE-6004,VH-124,Tráiler,2025-04-13,06:47:00,23:35:59,21:25:41,2528.69,6,643.25,Completado
VIAJE-6005,VH-118,Camión pesado,2025-02-05,07:44:00,06:40:56,06:08:57,929.3,5,362.46,Completado
VIAJE-6006,VH-117,Tráiler,2025-06-24,13:01:00,09:44:41,11:22:38,792.59,1,261.91,Completado
VIAJE-6007,VH-118,Camión ligero,2025-05-02,09:51:00,14:32:23,17:27:37,1064.18,5,283.09,Cancelado
VIAJE-6008,VH-117,Camión pesado,2025-05-06,07:35:00,16:39:48,17:24:22,527.54,2,156.51,Completado
VIAJE-6009,VH-114,Camión ligero,2025-05-17,12:52:00,05:04:03,03:55:29,2188.14,2,674.79,Completado
VIAJE-6010,VH-106,Camión pesado,2025-01-23,09:20:00,01:14:51,02:09:57,1107.37,5,301.86,Completado
VIAJE-6011,VH-124,Tráiler,2025-04-26,06:24:00,11:56:43,14:46:39,961.42,3,324.8,Completado
VIAJE-6012,VH-111,Furgoneta,2025-06-05,14:10:00,12:15:42,17:57:56,1883.55,5,750.59,Completado
VIAJE-6013,VH-121,Camión pesado,2025-01-14,08:50:00,02:55:31,21:33:46,2404.79,6,949.74,Completado
VIAJE-6014,VH-113,Tráiler,2025-05-09,06:24:00,13:33:53,15:05:30,2124.0,3,818.93,Completado
VIAJE-6015,VH-120,Camión ligero,2025-01-27,12:41:00,05:49:31,11:01:18,2686.55,5,1025.28,Cancelado
VIAJE-6016,VH-102,Furgoneta,2025-01-01,09:28:00,23:06:12,04:02:11,1301.38,1,579.72,Retrasado
VIAJE-6017,VH-120,Furgoneta,2025-01-11,13:56:00,18:08:16,18:11:15,131.36,6,46.44,Completado
VIAJE-6018,VH-114,Camión pesado,2025-04-13,08:33:00,18:10:04,17:13:36,652.42,5,276.64,Completado
VIAJE-6019,VH-109,Furgoneta,2025-01-08,06:29:00,15:15:33,16:29:09,441.48,5,194.38,Completado
VIAJE-6020,VH-120,Tráiler,2025-06-11,10:05:00,15:32:43,16:15:41,281.81,4,109.08,Cancelado
VIAJE-6021,VH-112,Camión ligero,2025-02-13,13:25:00,09:26:40,09:37:38,613.3,1,256.44,Completado
VIAJE-6022,VH-119,Camión ligero,2025-04-27,06:40:00,19:30:27,16:07:56,1363.45,4,586.65,Completado
VIAJE-6023,VH-108,Furgoneta,2025-02-25,11:51:00,17:12:49,18:27:49,1621.13,2,513.58,Cancelado
VIAJE-6024,VH-121,Tráiler,2025-01-02,07:11:00,09:41:13,10:00:37,149.86,6,41.74,Completado
VIAJE-6025,VH-121,Furgoneta,2025-02-25,12:38:00,15:29:14,15:52:42,95.9,2,32.77,Completado
VIAJE-6026,VH-100,Camión pesado,2025-05-22,10:36:00,09:21:43,06:20:57,1432.11,6,532.76,Retrasado
VIAJE-6027,VH-100,Camión pesado,2025-03-17,09:24:00,02:02:21,01:04:57,1061.23,6,340.0,Completado
VIAJE-6028,VH-122,Tráiler,2025-03-07,14:48:00,20:26:28,20:55:54,289.46,4,117.46,Completado
VIAJE-6029,VH-121,Camión ligero,2025-03-04,12:52:00,23:08:39,23:37:31,2180.6,5,596.99,Cancelado
VIAJE-6030,VH-114,Tráiler,2025-03-05,14:23:00,05:05:59,03:33:52,860.8,4,249.22,Completado
VIAJE-6031,VH-107,Tráiler,2025-01-10,12:25:00,03:31:45,09:02:45,2118.84,5,702.5,Cancelado
VIAJE-6032,VH-102,Camión pesado,2025-04-06,10:36:00,02:09:48,06:58:16,2718.47,6,752.96,Completado
VIAJE-6033,VH-108,Camión pesado,2025-06-04,14:24:00,00:53:16,01:15:54,717.89,5,181.06,Retrasado
VIAJE-6034,VH-112,Camión ligero,2025-04-27,12:11:00,22:53:02,00:26:30,468.58,5,202.3,Cancelado
VIAJE-6035,VH-121,Camión pesado,2025-05-31,14:15:00,02:09:19,02:04:29,715.04,6,317.84,Cancelado
VIAJE-6036,VH-116,Tráiler,2025-05-07,13:39:00,00:15:55,22:42:44,707.56,4,194.07,Completado
VIAJE-6037,VH-116,Camión pesado,2025-01-13,14:55:00,06:03:38,01:18:44,2576.01,2,747.12,Cancelado
VIAJE-6038,VH-123,Camión pesado,2025-06-03,07:09:00,06:44:16,23:39:46,2193.71,1,577.6,Completado
VIAJE-6039,VH-101,Tráiler,2025-04-13,08:53:00,15:15:45,19:25:25,1819.1,1,565.73,Completado
VIAJE-6040,VH-101,Furgoneta,2025-05-25,07:13:00,23:02:25,00:31:09,485.28,5,169.43,Completado
VIAJE-6041,VH-120,Tráiler,2025-02-03,06:37:00,12:48:35,15:49:28,1430.89,3,467.54,Completado
VIAJE-6042,VH-123,Camión pesado,2025-03-17,06:21:00,12:55:11,08:50:39,1784.57,2,511.33,Completado
VIAJE-6043,VH-107,Camión ligero,2025-05-26,13:27:00,11:08:34,11:56:21,1468.53,1,443.8,Cancelado
VIAJE-6044,VH-112,Camión pesado,2025-05-26,14:58:00,13:42:52,20:33:17,2929.14,6,949.05,Cancelado
VIAJE-6045,VH-104,Camión ligero,2025-01-22,13:42:00,08:28:00,08:10:38,1034.39,1,343.11,Completado
VIAJE-6046,VH-116,Tráiler,2025-05-27,11:30:00,20:32:06,20:55:11,547.33,6,221.26,Completado
VIAJE-6047,VH-109,Camión pesado,2025-03-20,13:16:00,20:48:37,21:51:40,275.61,2,105.1,Retrasado
VIAJE-6048,VH-121,Furgoneta,2025-04-14,07:00:00,11:23:03,11:34:17,217.49,2,57.56,Completado
VIAJE-6049,VH-101,Camión pesado,2025-04-18,07:48:00,12:16:39,09:15:30,1609.83,1,509.84,Cancelado
VIAJE-6050,VH-123,Camión ligero,2025-06-01,09:33:00,09:49:36,07:34:05,932.2,1,369.48,Completado
VIAJE-6051,VH-109,Furgoneta,2025-04-25,10:35:00,16:35:39,15:58:31,1836.35,4,622.13,Cancelado
VIAJE-6052,VH-113,Camión pesado,2025-02-27,11:04:00,07:31:29,12:01:07,2907.31,6,967.28,Completado
VIAJE-6053,VH-124,Camión ligero,2025-05-01,06:58:00,16:37:02,12:28:36,2158.14,3,839.55,Completado
VIAJE-6054,VH-117,Furgoneta,2025-01-21,10:22:00,06:00:32,06:37:39,1352.64,1,358.01,Completado
VIAJE-6055,VH-116,Camión ligero,2025-03-30,11:34:00,23:41:53,21:45:26,2137.42,1,891.38,Completado
VIAJE-6056,VH-108,Tráiler,2025-06-21,11:15:00,16:57:17,12:55:00,1030.13,4,358.88,Retrasado
VIAJE-6057,VH-100,Camión ligero,2025-03-14,06:37:00,19:55:29,20:47:25,840.48,1,263.73,Completado
VIAJE-6058,VH-103,Furgoneta,2025-01-05,09:38:00,06:05:48,01:48:16,2599.95,2,1068.2,Completado
VIAJE-6059,VH-121,Camión pesado,2025-05-31,12:25:00,01:47:17,04:22:56,2267.97,6,675.2,Completado
VIAJE-6060,VH-117,Tráiler,2025-06-25,10:40:00,09:23:00,08:36:35,2791.31,6,999.56,Completado
VIAJE-6061,VH-112,Furgoneta,2025-02-10,11:05:00,09:44:28,08:51:50,2112.93,6,781.92,Completado
VIAJE-6062,VH-123,Camión pesado,2025-03-29,12:08:00,23:20:14,00:58:08,754.05,5,233.75,Completado
VIAJE-6063,VH-116,Camión ligero,2025-04-21,13:02:00,14:17:25,14:09:40,1732.59,5,768.86,Cancelado
VIAJE-6064,VH-105,Camión ligero,2025-06-23,07:38:00,17:48:02,21:06:16,1151.66,6,432.84,Completado
VIAJE-6065,VH-107,Camión ligero,2025-01-24,09:43:00,03:05:59,01:35:32,1481.95,4,399.01,Cancelado
VIAJE-6066,VH-108,Furgoneta,2025-05-24,06:21:00,15:50:54,16:17:56,436.68,2,118.9,Retrasado
VIAJE-6067,VH-101,Furgoneta,2025-04-27,08:09:00,10:58:55,11:08:00,110.55,4,38.16,Completado
VIAJE-6068,VH-111,Furgoneta,2025-03-17,13:46:00,23:53:05,01:42:57,2101.63,5,810.77,Completado
VIAJE-6069,VH-120,Camión pesado,2025-01-21,13:48:00,18:43:19,19:11:55,224.53,1,81.83,Completado
VIAJE-6070,VH-118,Furgoneta,2025-04-18,13:51:00,09:40:27,07:46:12,918.4,4,289.61,Cancelado
VIAJE-6071,VH-112,Camión ligero,2025-04-04,09:00:00,17:20:30,17:25:42,378.51,6,95.87,Completado
VIAJE-6072,VH-115,Tráiler,2025-01-02,09:58:00,05:49:36,08:22:38,914.58,3,238.13,Completado
VIAJE-6073,VH-101,Tráiler,2025-04-12,09:27:00,01:35:41,04:22:33,1800.04,2,769.37,Completado
VIAJE-6074,VH-120,Tráiler,2025-03-10,06:39:00,09:43:15,10:25:28,942.81,2,347.4,Completado
VIAJE-6075,VH-101,Camión pesado,2025-06-13,06:09:00,00:55:56,00:01:30,580.98,3,225.25,Retrasado
VIAJE-6076,VH-124,Furgoneta,2025-05-26,13:44:00,19:12:58,19:52:30,1157.22,1,480.1,Retrasado
VIAJE-6077,VH-101,Camión ligero,2025-06-09,14:27:00,18:25:40,18:14:50,256.66,4,105.99,Retrasado
VIAJE-6078,VH-109,Furgoneta,2025-03-07,10:40:00,15:49:52,13:57:26,1034.83,3,373.95,Cancelado
VIAJE-6079,VH-109,Furgoneta,2025-03-26,09:32:00,15:41:57,15:48:43,322.46,6,126.94,Cancelado
VIAJE-6080,VH-112,Furgoneta,2025-06-11,11:33:00,23:16:21,00:11:39,767.28,3,252.92,Retrasado
VIAJE-6081,VH-105,Camión pesado,2025-06-02,11:09:00,18:49:26,18:23:52,419.47,1,139.05,Completado
VIAJE-6082,VH-107,Tráiler,2025-01-27,12:53:00,21:18:07,21:10:11,435.0,1,134.53,Completado
VIAJE-6083,VH-124,Tráiler,2025-04-14,06:08:00,17:11:00,16:44:20,685.0,1,221.28,Completado
VIAJE-6084,VH-111,Camión pesado,2025-06-24,06:04:00,04:21:45,07:22:48,1274.79,6,426.59,Completado
VIAJE-6085,VH-110,Tráiler,2025-01-14,11:33:00,09:47:30,07:39:05,722.27,2,224.22,Completado
VIAJE-6086,VH-107,Furgoneta,2025-03-20,13:36:00,03:48:21,04:47:39,829.44,3,267.97,Completado
VIAJE-6087,VH-121,Furgoneta,2025-04-30,06:20:00,17:34:36,13:08:07,1230.85,6,466.0,Cancelado
VIAJE-6088,VH-120,Tráiler,2025-04-22,10:54:00,21:57:04,20:09:52,1865.76,4,796.74,Cancelado
VIAJE-6089,VH-107,Camión pesado,2025-03-24,13:16:00,20:07:04,20:33:08,1616.07,4,406.25,Retrasado
VIAJE-6090,VH-101,Camión pesado,2025-03-04,13:54:00,13:42:22,12:01:49,1410.31,5,593.89,Completado
VIAJE-6091,VH-118,Camión pesado,2025-02-11,06:38:00,01:11:16,23:27:37,919.46,2,380.17,Cancelado
VIAJE-6092,VH-122,Tráiler,2025-02-24,08:13:00,12:13:50,10:12:21,1804.79,3,518.35,Cancelado
VIAJE-6093,VH-104,Furgoneta,2025-03-03,08:52:00,05:01:36,04:16:37,1253.06,4,528.66,Completado
VIAJE-6094,VH-108,Camión pesado,2025-04-23,13:58:00,02:51:26,01:47:22,867.84,2,309.8,Completado
VIAJE-6095,VH-120,Camión pesado,2025-01-12,08:15:00,17:48:23,15:18:12,1035.81,1,464.37,Completado
VIAJE-6096,VH-113,Camión pesado,2025-02-28,08:33:00,23:22:45,23:21:20,526.92,3,139.17,Cancelado
VIAJE-6097,VH-116,Camión pesado,2025-06-05,06:51:00,15:47:33,19:22:13,1424.97,3,449.79,Completado
VIAJE-6098,VH-122,Furgoneta,2025-02-02,12:03:00,08:07:57,09:02:13,2102.85,4,781.99,Completado
VIAJE-6099,VH-106,Camión pesado,2025-02-01,06:00:00,16:57:52,22:02:54,1599.07,3,468.03,Completado
VIAJE-6100,VH-105,Tráiler,2025-06-10,08:58:00,16:52:03,16:11:59,379.05,4,165.97,Retrasado
VIAJE-6101,VH-123,Camión ligero,2025-04-12,12:59:00,04:43:30,02:22:48,773.33,4,279.72,Completado
VIAJE-6102,VH-107,Tráiler,2025-01-09,11:39:00,04:03:24,02:15:41,901.66,3,277.29,Completado
VIAJE-6103,VH-120,Tráiler,2025-03-18,06:08:00,01:25:56,03:21:17,1767.03,6,595.25,Completado
VIAJE-6104,VH-116,Camión pesado,2025-04-20,13:26:00,21:46:06,22:37:23,439.82,1,147.75,Completado
VIAJE-6105,VH-100,Camión ligero,2025-03-04,12:12:00,03:13:23,04:47:42,2204.59,3,901.17,Retrasado
VIAJE-6106,VH-108,Tráiler,2025-01-19,10:36:00,09:11:58,10:11:14,962.8,4,280.92,Cancelado
VIAJE-6107,VH-106,Tráiler,2025-05-28,14:45:00,05:31:43,04:27:15,1032.88,1,447.01,Cancelado
VIAJE-6108,VH-113,Camión ligero,2025-05-31,11:52:00,04:17:29,05:17:16,1062.21,5,406.15,Completado
VIAJE-6109,VH-113,Tráiler,2025-03-17,09:08:00,17:11:44,16:36:30,313.6,5,102.3,Completado
VIAJE-6110,VH-103,Camión pesado,2025-05-21,14:51:00,22:47:31,21:09:31,1802.22,1,554.48,Completado
VIAJE-6111,VH-107,Furgoneta,2025-01-05,06:44:00,12:06:07,12:29:26,308.18,4,137.92,Completado
VIAJE-6112,VH-104,Camión pesado,2025-06-01,14:45:00,10:51:33,06:31:38,2980.11,3,1275.19,Completado
VIAJE-6113,VH-110,Tráiler,2025-04-29,14:44:00,15:21:04,15:32:45,1572.84,5,679.15,Completado
VIAJE-6114,VH-106,Tráiler,2025-05-15,14:41:00,14:54:17,18:20:18,1046.21,5,322.26,Retrasado
VIAJE-6115,VH-116,Camión ligero,2025-04-09,07:46:00,18:57:48,19:26:30,659.86,5,217.86,Retrasado
VIAJE-6116,VH-123,Furgoneta,2025-04-11,06:48:00,16:03:16,15:29:39,1683.1,6,511.44,Retrasado
VIAJE-6117,VH-106,Camión pesado,2025-01-01,13:09:00,00:24:40,01:33:28,699.99,1,183.31,Completado
VIAJE-6118,VH-113,Camión ligero,2025-04-09,12:08:00,14:28:26,14:45:20,109.43,3,43.39,Cancelado
VIAJE-6119,VH-113,Furgoneta,2025-03-26,13:42:00,10:19:56,08:01:34,3029.68,3,1217.11,Retrasado
VIAJE-6120,VH-111,Camión ligero,2025-02-14,10:30:00,08:19:25,07:34:48,659.71,1,223.83,Cancelado
VIAJE-6121,VH-113,Camión pesado,2025-03-16,06:22:00,11:38:45,11:22:08,239.18,3,67.16,Completado
VIAJE-6122,VH-109,Furgoneta,2025-01-18,14:37:00,20:45:04,17:31:49,2028.61,1,851.22,Completado
VIAJE-6123,VH-106,Tráiler,2025-05-17,12:01:00,13:35:39,16:03:15,1006.11,3,426.04,Completado
VIAJE-6124,VH-114,Camión ligero,2025-03-04,12:12:00,16:17:48,15:52:16,224.87,3,65.76,Retrasado
VIAJE-6125,VH-101,Camión pesado,2025-01-12,11:46:00,15:59:53,15:38:49,230.44,5,102.92,Completado
VIAJE-6126,VH-123,Camión ligero,2025-02-24,10:42:00,15:18:20,16:29:23,1526.27,4,633.0,Retrasado
VIAJE-6127,VH-119,Tráiler,2025-05-28,13:08:00,05:48:19,06:28:46,1767.83,2,480.68,Completado
VIAJE-6128,VH-112,Furgoneta,2025-05-15,06:19:00,22:56:03,22:12:21,526.6,2,212.75,Retrasado
VIAJE-6129,VH-109,Camión ligero,2025-05-27,11:31:00,18:58:00,16:37:10,2142.81,5,543.78,Completado
VIAJE-6130,VH-118,Camión ligero,2025-02-05,12:00:00,21:45:17,20:43:20,533.4,3,226.37,Completado
VIAJE-6131,VH-107,Camión ligero,2025-04-01,14:38:00,13:28:52,10:23:40,1667.63,5,697.58,Completado
VIAJE-6132,VH-114,Camión pesado,2025-03-21,08:02:00,20:29:30,21:06:30,654.58,4,225.33,Cancelado
